id_unidad,clues,clave_presupuestal,nombre_corto,camas_censables_adultos_cirugia,camas_censables_adultos_medicina_interna,camas_censables_adultos_gineco_obstetricia,camas_censables_adultos_total,camas_censables_pediatria_camas,camas_censables_pediatria_cunas,camas_censables_pediatria_incubadoras,camas_censables_pediatria_total,camas_censables_total,camas_transito_urgencias_adultos,camas_transito_urgencias_pediatria,camas_transito_trabajo_de_parto,camas_transito_cuidados_intensivos,camas_transito_recuperacion,camas_transito_cunas,camas_transito_otras,camas_transito_total
U_ISSSTE_536,MSIST000112,017-205-05,UMF Yautepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_537,MSIST000276,017-205-06,UMF Yecapixtla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_538,MSIST000281,017-205-07,CAF Zacualpan de Amilpas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_539,MSIST000235,017-205-08,CAF Tetela del Volcán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_540,MSIST000136,017-205-09,CAF Axochiapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_541,MSIST000310,017-205-11,CAF Atlatlahucan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_542,MSIST000322,017-205-12,CAF Ocuituco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_543,PENDIENTE,017-206-00,CMF Cuernavaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_544,MSIST000165,017-206-02,CAF Emiliano Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_545,MSIST000182,017-206-03,CAF Jiutepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_546,MSIST000194,017-206-06,CAF Puente de Ixtla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_547,MSIST000153,017-206-07,CMCT SEP (Cuernavaca),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_548,MSIST000083,017-206-08,UMF Temixco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_549,MSIST000223,017-206-09,CAF Tepoztlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_550,MSIST000095,017-206-10,UMF Tetecala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_551,MSIST000170,017-206-13,CAF Tres Marías,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_552,MSIST000264,017-206-14,CAF Xochitepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_553,MSIST000054,017-208-00,CMFEQ Jojutla de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,11
U_ISSSTE_554,MSIST000013,017-208-01,UMF Amacuzac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_555,MSIST000100,017-208-02,UMF Tlaquiltenango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_556,MSIST000240,017-208-03,CAF Tlaltizapán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_557,MSIST000206,017-208-04,CAF Xoxocotla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_558,MSIST000124,017-208-05,UMF Zacatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_559,PENDIENTE,017-209-00,HG Dr. Carlos Calero Elorduy,21,7,19,47,5,7,3,15,62,8,4,2,0,3,3,0,20
U_ISSSTE_560,NTIST000260,018-204-00,HG Tepic,60,60,20,140,10,0,0,10,150,15,6,3,8,16,4,35,87
U_ISSSTE_561,NTIST000016,018-205-00,CMF Acaponeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
U_ISSSTE_562,NTIST000231,018-205-01,CAF San Felipe Aztatán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_563,NTIST000086,018-205-03,UMF Rosamorada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_564,NTIST000173,018-205-04,CAF Ruíz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_565,NTIST000115,018-205-05,UMF Tecuala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_566,NTIST000132,018-205-06,UMF Tuxpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_567,NTIST000161,018-205-07,CAF Huajicori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_568,NTIST000243,018-206-00,"CMF Dr. Joaquín Cánovas Puchades,Tepic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_569,NTIST000021,018-206-01,UMF Ahuacatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_570,NTIST000156,018-206-02,CAF Amatlán de Cañas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_571,NTIST000033,018-206-03,UMF Compostela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_572,NTIST000062,018-206-04,UMF Ixtlán del Río,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_573,NTIST000050,018-206-06,UMF Las Varas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_574,NTIST000074,018-206-07,UMF Jala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_575,NTIST000202,018-206-08,CAF San Blas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_576,NTIST000045,018-206-09,UMF Peñita de Jaltemba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_577,NTIST000144,018-206-10,UMF San Juan de Abajo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_578,NTIST000226,018-206-11,CAF Santa María del Oro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_579,NTIST000091,018-206-12,UMF Santiago Ixcuintla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_580,NTIST000103,018-206-13,UMF Villa Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_581,NTIST000214,018-206-16,CAF San Pedro Lagunillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_582,PENDIENTE,018-206-17,CAF Islas Marías ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_583,NLIST000093,019-204-00,CH Constitución,11,8,7,26,4,0,0,4,30,10,6,5,5,16,1,14,57
U_ISSSTE_584,NLIST000233,019-204-01,CAF Aramberri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_585,NLIST000315,019-204-02,CAF Cd. Allende,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_586,NLIST000146,019-204-03,CAF UHF. Col. Burócratas Federales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_587,NLIST000023,019-204-04,UMF Cadereyta de Jiménez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_588,NLIST000011,019-204-05,UMF Cd. Anáhuac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_589,NLIST000035,019-204-07,UMF Doctor Arroyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_590,NLIST000040,019-204-08,UMF Galeana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_591,NLIST000064,019-204-09,UMF Gral. Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_592,NLIST000320,019-204-10,CAF Gral. Terán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_593,NLIST000262,019-204-12,CAF Iturbide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_594,NLIST000245,019-204-13,CAF La Ascensión,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_595,NLIST000303,019-204-14,CAF Lampazos de Naranjo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_596,NLIST000081,019-204-16,UMF Montemorelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_597,NLIST000274,019-204-17,CMCT Palacio Federal (Monterrey),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_598,NLIST000180,019-204-18,CMCT SAT Administración Fiscal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_599,NLIST000110,019-204-19,UMF Sabinas Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_600,NLIST000122,019-204-23,UMF Villa de Santiago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_601,NLIST000361,019-204-24,CAF Cerralvo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_602,NLIST000332,019-204-25,CAF Hualahuises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_603,PENDIENTE,019-204-26,CMCT Sindicato de SARH (SADER),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_604,NLIST000052,019-204-27,UMF El Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_605,NLIST000175,019-204-29,CAF Villa Dorada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_606,NLIST000250,019-204-31,CAF San José de Raíces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_607,NLIST000151,019-204-32,CMCT INEGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_608,NLIST000076,019-205-00,CMFEQ Linares,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,10
U_ISSSTE_609,NLIST000373,019-206-00,CMF Guadalupe Col. de Maestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_610,NLIST000385,019-208-00,CMF Escobedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_611,OCIST000136,020-204-00,CMF Salina Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_612,OCIST000025,020-204-01,UMF Ciudad Ixtepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_613,OCIST000066,020-204-02,UMF Juchitán de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_614,OCIST000585,020-204-03,UMF Unión Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_615,OCIST000544,020-204-04,CAF Santiago Laollaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_616,OCIST000515,020-204-05,CAF Santiago Astata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_617,OCIST000322,020-204-06,CAF El Espinal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_618,OCIST000252,020-205-00,CH Tehuantepec,14,17,14,45,4,3,1,8,53,7,0,0,0,2,0,1,10
U_ISSSTE_619,OCIST000083,020-205-01,UMF Matías Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_620,OCIST000211,020-205-02,UMF San Pedro Tapanatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_621,OCIST000141,020-205-03,UMF San Francisco Ixhuatán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_622,OCIST000392,020-205-04,CAF San Francisco del Mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_623,OCIST000346,020-205-05,CAF Palomares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_624,OCIST000556,020-205-06,CAF Santo Domingo Zanatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_625,PENDIENTE,020-205-07,CAF San Pedro Comitancillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_626,OCIST000165,020-206-00,CH Tuxtepec,3,3,3,9,1,0,0,1,10,0,0,1,0,1,0,3,5
U_ISSSTE_627,OCIST000305,020-206-01,UMF Acatlán de Pérez Figueroa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_628,OCIST000071,020-206-02,UMF Loma Bonita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_629,OCIST000170,020-206-04,UMF San Lucas Ojitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_630,OCIST000182,020-206-05,UMF Temascal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_631,OCIST000590,020-206-06,CAF Valle Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_632,OCIST000380,020-206-08,CAF San Felipe Usila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_633,OCIST000042,020-207-00,CH Huajuapan de León,2,2,4,8,1,0,1,2,10,1,0,1,0,1,1,3,7
U_ISSSTE_634,OCIST000532,020-207-02,CAF Juxtlahuaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_635,OCIST000264,020-207-05,UMF Silacayoápam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_636,OCIST000276,020-207-06,UMF Tamazulapam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_637,OCIST000124,020-207-08,UMF Putla Villa de Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_638,OCIST000462,020-208-00,CMFEQ Puerto Escondido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
U_ISSSTE_639,OCIST000206,020-208-02,UMF Pochutla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_640,OCIST000474,020-208-03,UMF Río Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_641,OCIST000223,020-208-04,UMF Santa Rosa de Lima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_642,OCIST000486,020-208-05,CAF Juquila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_643,OCIST000491,020-208-09,CAF Santa María Huatulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_644,OCIST000503,020-208-12,CAF Santa Cruz Huatulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_645,OCIST000100,020-209-00,CMFEQ Oaxaca,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,3,8
U_ISSSTE_646,OCIST000351,020-209-01,CAF Ayutla Mixe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_647,OCIST000404,020-209-02,CAF Cuicatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_648,OCIST000030,020-209-04,UMF Guelatao de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_649,OCIST000054,020-209-05,UMF Huautla de Jiménez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_650,OCIST000095,020-209-06,UMF Miahuatlán de Porfirio Díaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_651,OCIST000363,020-209-07,CAF Ocotlán de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_652,OCIST000450,020-209-08,UMF San Pablo Huixtepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_653,OCIST000281,020-209-10,UMF Teotitlán de Flores Magón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
