id_unidad,clues,clave_presupuestal,nombre_corto,personal_medico_general_familiar,personal_medico_gineco_obstetra,personal_medico_pediatra,personal_medico_odontologo,personal_medico_cirujano,personal_medico_internista,personal_medico_anestesiologo,personal_medico_geriatra,personal_medico_oncologos,personal_medico_traumatologia_y_ortopedia,personal_medico_otras_especialidades,personal_medico_otras_labores,personal_medico_etapa_aprendizaje_residentes,personal_medico_etapa_aprendizaje_internos,personal_medico_etapa_aprendizaje_pasantes,personal_medico_total,personal_enfermeria_general,personal_enfermeria_especialista,personal_enfermeria_auxiliar,personal_enfermeria_pasante,personal_enfermeria_total,personal_paramedico_laboratorista,personal_paramedico_rayos_x,personal_paramedico_quimicos,personal_paramedico_trabajo_social,personal_paramedico_otros,personal_paramedico_total,personal_administrativo,personal_servicios_generales,personal_total
U_ISSSTE_420,JCIST000284,014-209-15,CAF Cuautitlán,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_421,JCIST000086,014-210-00,CH Puerto Vallarta,14,4,3,2,8,5,5,0,0,3,5,3,0,0,0,52,23,6,16,0,45,4,3,1,0,5,13,24,19,153
U_ISSSTE_422,JCIST000120,014-210-01,UMF Tomatlán,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,1,0,7
U_ISSSTE_423,JCIST000762,014-210-02,CAF Tomatlán Campamento SAGARPA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_424,JCIST000231,014-210-04,CAF El Tuito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_425,JCIST000692,014-210-05,CAF Talpa de Allende,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_426,JCIST000523,014-210-06,UMF Mascota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_427,JCIST000873,014-213-00,CEQ Guadalajara,19,2,0,3,9,3,8,2,0,3,22,8,13,0,0,92,33,10,5,0,48,6,2,4,1,16,29,45,4,218
U_ISSSTE_428,PENDIENTE,014-219-00,"HG Dr. Valentín Gómez Farías, Zapopan",37,15,37,3,35,22,28,5,3,17,106,35,0,0,0,343,257,207,217,0,681,18,14,25,1,59,117,296,136,1573
U_ISSSTE_429,MCIST000215,015-204-00,HG Toluca,34,16,14,0,13,8,16,2,3,8,39,13,0,0,0,166,161,71,46,0,278,14,10,5,5,69,103,153,4,704
U_ISSSTE_430,MCIST000075,015-205-00,CMF Ecatepec de Morelos,22,0,0,4,0,1,0,0,0,0,2,2,0,0,0,31,27,2,6,0,35,3,4,1,3,6,17,56,3,142
U_ISSSTE_431,MCIST000174,015-205-01,UMF San Juan Teotihuacán,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,0,3,0,9
U_ISSSTE_432,MCIST000220,015-205-02,UMF Zumpango de Ocampo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,5
U_ISSSTE_433,MCIST000010,015-205-03,UMF Tepexpan,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,3,0,0,0,0,1,1,6,0,15
U_ISSSTE_434,MCIST000396,015-205-04,CAF UH. FOVISSSTE Ecatepec de Morelos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_435,MCIST000116,015-206-00,CMF Valle de Aragón,32,1,0,3,0,0,0,0,0,0,1,3,0,0,0,40,6,4,20,0,30,1,2,1,1,9,14,57,1,142
U_ISSSTE_436,MCIST000355,015-207-00,CMF Satélite Naucalpan,21,0,0,3,0,0,0,0,0,0,0,1,0,0,0,25,13,1,5,0,19,0,0,1,1,4,6,28,3,81
U_ISSSTE_437,MCIST000203,015-208-00,CMF Tlalnepantla,26,0,0,7,0,0,0,0,0,0,0,3,0,0,0,36,18,1,10,0,29,2,1,1,3,6,13,44,4,126
U_ISSSTE_438,MCIST000186,015-210-00,CMF Texcoco de Mora,32,0,0,3,0,0,0,0,0,0,1,1,0,0,0,37,33,2,4,0,39,0,2,0,0,7,9,34,7,126
U_ISSSTE_439,MCIST000022,015-210-01,UMF Amecameca de Juárez,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,4,0,0,0,0,0,0,7,0,14
U_ISSSTE_440,MCIST000051,015-210-02,UMF Chalco de Díaz Covarrubias,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,9,1,10,0,20,0,2,0,1,1,4,33,0,75
U_ISSSTE_441,MCIST000063,015-211-00,CMFEQ Xalostoc,21,0,0,3,12,1,2,0,0,3,2,8,0,0,0,52,27,17,15,0,59,6,3,1,2,9,21,64,2,198
U_ISSSTE_442,MCIST000401,015-213-00,CMF Nueva Oxtotitlán,26,0,0,2,0,0,0,1,0,0,2,2,0,0,0,33,11,2,11,0,24,4,2,1,0,9,16,44,0,117
U_ISSSTE_443,MCIST000034,015-213-02,UMF Atlacomulco de Fabela,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,6,1,4,0,11,1,2,0,0,0,3,5,0,28
U_ISSSTE_444,MCIST000290,015-213-03,CAF Ixtapan de la Sal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_445,MCIST000080,015-213-04,UMF Ixtlahuaca de Rayón,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,5,0,0,0,0,0,0,4,0,13
U_ISSSTE_446,MCIST000092,015-213-05,UMF Jilotepec de Abasolo,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,6,0,0,0,0,0,0,4,0,17
U_ISSSTE_447,MCIST000162,015-213-06,UMF Tenancingo de Degollado,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,3,0,0,0,0,0,0,3,0,10
U_ISSSTE_448,MCIST000133,015-213-08,UMF Polotitlán de Ilustración,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_449,MCIST000145,015-213-09,UMF San Felipe del Progreso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_450,MCIST000191,015-213-10,UMF Santiago Tianguistengo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,4
U_ISSSTE_451,MCIST000273,015-213-11,CAF San Pedro Limón,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_452,MCIST000150,015-213-12,UMF Tejupilco de Hidalgo,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,5,0,7,0,1,0,0,0,1,3,0,17
U_ISSSTE_453,MCIST000413,015-213-13,CAF Texcaltitlán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_454,MCIST000471,015-213-14,CAF Valle de Bravo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
U_ISSSTE_455,MCIST000104,015-213-16,UMF Lerma de Villada (Villa Carmela),3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,2,0,5,0,0,0,0,1,1,7,0,19
U_ISSSTE_456,MCIST000256,015-213-17,CAF Villa Cuauhtémoc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_457,MCIST000121,015-213-18,UMF San Jerónimo Acazulco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_458,MCIST000046,015-213-19,UMF Capulhuac de Mirafuentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_459,MCIST000244,015-213-20,CMCT SAGARPA (Zinacantepec),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_460,PENDIENTE,015-213-23,CMCT Delegación del ISSSTE en el Estado de México,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_461,MCIST000454,015-213-24,CMCT Conalep,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_462,MCIST000384,015-214-00,CMF Pantitlán,33,0,0,3,0,0,0,1,0,0,1,2,0,0,0,40,15,4,18,0,37,4,2,2,2,9,19,51,3,150
U_ISSSTE_463,MCIST000442,015-216-00,CMF Cuautitlán Izcalli,13,0,0,1,0,1,0,1,0,0,1,3,0,0,0,20,21,2,6,0,29,3,3,1,0,9,16,10,0,75
U_ISSSTE_464,MCIST000331,015-216-01,CAF Cuautitlán de Romero Rubio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_465,MCIST000326,015-216-02,CAF Villa Nicolás Romero,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_466,MCIST000483,015-219-00,CMFEQ Héroes Tecámac,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,3,4,10,0,0,0,0,0,0,0,0,15
U_ISSSTE_467,MCIST000495,015-220-00,CMFEQ Juana Belén Gutiérrez de Mendoza,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,0,8,0,0,2,0,3,5,11,0,33
U_ISSSTE_468,MNIST000202,016-205-00,CH Uruapan del Progreso,33,8,2,2,5,4,6,0,0,2,8,12,2,0,0,84,32,31,28,0,91,7,5,6,1,8,27,79,47,328
U_ISSSTE_469,MNIST000366,016-205-02,CAF Gabriel Zamora,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_470,MNIST000552,016-205-05,CAF Tingambato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_471,MNIST000330,016-205-06,CAF Cherán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_472,MNIST000441,016-205-07,CAF Nahuatzen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_473,MNIST000465,016-205-08,UMF Paracho de Verduzco,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_474,PENDIENTE,016-205-09,CAF Nuevo Parangaricutiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_475,MNIST000016,016-206-00,CH Apatzingán de la Constitución,17,2,0,2,2,1,2,0,0,1,3,7,0,0,0,37,47,12,6,0,65,4,2,2,1,16,25,30,20,177
U_ISSSTE_476,MNIST000243,016-206-01,CAF Aguililla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_477,MNIST000284,016-206-02,CAF Coalcomán de Matamoros,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_478,MNIST000540,016-206-03,UMF Tepalcatepec,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3
U_ISSSTE_479,MNIST000132,016-206-04,UMF Nueva Italia de Ruiz,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,4
U_ISSSTE_480,MNIST000062,016-206-07,UMF La Huacana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_481,MNIST000156,016-207-00,CMF La Piedad de Cabadas,14,1,2,2,1,1,0,0,0,1,0,2,0,0,0,24,6,0,5,0,11,2,1,1,0,1,5,23,5,68
U_ISSSTE_482,MNIST000255,016-207-01,CAF Angamacútiro de la Unión,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_483,MNIST000675,016-207-02,CAF Pastor Ortíz,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_484,MNIST000470,016-207-03,CAF Penjamillo de Degollado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_485,MNIST000535,016-207-04,CAF Tanhuato de Guerrero,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_486,MNIST000646,016-207-05,CAF Yurécuaro No. 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_487,MNIST000231,016-208-00,CH Zitácuaro,18,6,2,1,5,1,5,0,0,4,0,6,0,0,0,48,24,1,4,0,29,2,3,5,0,15,25,33,14,149
U_ISSSTE_488,MNIST000260,016-208-01,CAF Angangueo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_489,MNIST000605,016-208-07,CAF Tuxpan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_490,MNIST000050,016-208-09,UMF Cd. Hidalgo,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,0,0,0,0,3,3,6,0,15
U_ISSSTE_491,MNIST000074,016-208-10,UMF Huetamo de Nuñez ,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,0,9,0,0,0,0,2,2,1,0,19
U_ISSSTE_492,MNIST000226,016-209-00,CH Zamora,15,5,2,1,3,2,5,0,0,2,8,13,0,0,0,56,61,17,10,0,88,8,7,3,0,8,26,69,50,289
U_ISSSTE_493,MNIST000325,016-209-01,CAF Cotija de la Paz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_494,MNIST000045,016-209-02,UMF Chilchota,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,0,0,0,6
U_ISSSTE_495,MNIST000395,016-209-03,CAF Ixtlán de los Herbores,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_496,MNIST000173,016-209-04,UMF Los Reyes de Salgado,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,1,1,2,0,9
U_ISSSTE_497,MNIST000482,016-209-05,CAF Purépero,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_498,MNIST000523,016-209-06,CAF Tangancícuaro de Arista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_499,MNIST000634,016-209-07,CAF Vista Hermosa de Negrete,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_500,MNIST000144,016-210-00,CH Pátzcuaro,22,6,1,3,2,3,5,0,0,1,1,2,0,0,0,46,29,5,13,0,47,3,3,3,0,2,11,36,9,149
U_ISSSTE_501,MNIST000342,016-210-01,CAF Churumuco de Morelos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_502,MNIST000506,016-210-03,CAF Quiroga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_503,MNIST000593,016-210-04,CAF Puruarán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_504,MNIST000511,016-210-05,CAF Villa Escalante (Santa Clara),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_505,MNIST000190,016-210-06,UMF Tacámbaro de Codallos,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,5
U_ISSSTE_506,MNIST000021,016-210-07,UMF Ario de Rosales,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,1,6
U_ISSSTE_507,MNIST000185,016-211-00,CH Sahuayo,16,4,5,1,6,3,4,0,0,2,4,5,0,0,1,51,15,7,8,0,30,0,0,0,0,7,7,25,16,129
U_ISSSTE_508,MNIST000086,016-211-01,UMF Jiquilpan de Juárez,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6
U_ISSSTE_509,MNIST000453,016-211-02,CAF Pajacuarán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_510,MNIST000412,016-211-03,CAF San José de Gracia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_511,MNIST000622,016-211-04,CAF Venustiano Carranza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_512,MNIST000103,016-212-00,"CH R. Flores Magón, Lázaro Cárdenas",13,3,2,2,3,1,3,0,0,1,0,6,0,0,0,34,16,8,8,0,32,2,1,4,0,1,8,36,21,131
U_ISSSTE_513,MNIST000033,016-212-01,UMF Arteaga,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,4
U_ISSSTE_514,MNIST000115,016-212-04,UMF El Ranchito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_515,MNIST000214,016-213-00,CH Zacapu,14,2,2,2,1,1,2,0,0,2,0,4,0,0,0,30,20,1,3,0,24,0,2,2,1,1,6,21,13,94
U_ISSSTE_516,MNIST000301,016-213-01,CAF Coeneo de la Libertad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_517,MNIST000383,016-213-02,CAF Huaniqueo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_518,MNIST000424,016-214-00,CMF Morelia,50,1,1,10,0,0,0,0,0,0,1,3,0,0,0,66,12,2,14,0,28,1,1,0,0,7,9,48,4,155
U_ISSSTE_519,MNIST000313,016-214-01,CAF Contepec,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_520,MNIST000091,016-214-02,UMF Maravatío de Ocampo,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,8,0,0,0,0,1,1,3,0,27
U_ISSSTE_521,MNIST000161,016-214-03,UMF Puruándiro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,1,0,5
U_ISSSTE_522,MNIST000494,016-214-04,CAF Queréndaro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_523,MNIST000576,016-214-05,CAF Tlalpujahua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_524,MNIST000436,016-214-06,CAF Villa Morelos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_525,MNIST000663,016-214-08,CAF Zinapécuaro de Figueroa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_526,MNIST000354,016-214-09,CAF Epitacio Huerta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_527,MNIST000371,016-214-10,CAF Huandacareo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_528,PENDIENTE,016-214-11,CAF Acuitzio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_529,PENDIENTE,016-214-12,CAF Cuitzeo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_530,PENDIENTE,016-214-13,CMCT SEP (Morelia),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_531,MSIST000025,017-205-00,"CH Dr. Rafael Barba Ocampo, Cuautla",36,8,6,6,7,8,6,0,0,4,8,16,0,0,0,105,91,46,28,0,165,12,8,3,6,45,74,67,54,465
U_ISSSTE_532,MSIST000071,017-205-01,UMF Jonacatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2
U_ISSSTE_533,MSIST000211,017-205-02,CAF Tepalcingo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_534,MSIST000252,017-205-03,CAF Tlayacapan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_535,MSIST000141,017-205-04,CAF Cd. Ayala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
U_ISSSTE_536,MSIST000112,017-205-05,UMF Yautepec,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,1,1,2,0,8
U_ISSSTE_537,MSIST000276,017-205-06,UMF Yecapixtla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,0,4
U_ISSSTE_538,MSIST000281,017-205-07,CAF Zacualpan de Amilpas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_539,MSIST000235,017-205-08,CAF Tetela del Volcán,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_540,MSIST000136,017-205-09,CAF Axochiapan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_541,MSIST000310,017-205-11,CAF Atlatlahucan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_542,MSIST000322,017-205-12,CAF Ocuituco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
U_ISSSTE_543,PENDIENTE,017-206-00,CMF Cuernavaca,48,2,0,7,2,0,0,1,0,0,1,2,0,0,0,63,22,21,6,0,49,2,2,1,0,46,51,17,0,180
U_ISSSTE_544,MSIST000165,017-206-02,CAF Emiliano Zapata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,4
U_ISSSTE_545,MSIST000182,017-206-03,CAF Jiutepec,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,0,0,0,6
U_ISSSTE_546,MSIST000194,017-206-06,CAF Puente de Ixtla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_547,MSIST000153,017-206-07,CMCT SEP (Cuernavaca),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_548,MSIST000083,017-206-08,UMF Temixco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_549,MSIST000223,017-206-09,CAF Tepoztlán,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,1,0,5
U_ISSSTE_550,MSIST000095,017-206-10,UMF Tetecala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_551,MSIST000170,017-206-13,CAF Tres Marías,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_552,MSIST000264,017-206-14,CAF Xochitepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2
U_ISSSTE_553,MSIST000054,017-208-00,CMFEQ Jojutla de Juárez,21,2,1,1,2,2,2,0,0,0,3,6,0,0,0,40,30,8,4,0,42,6,3,2,0,18,29,37,0,148
U_ISSSTE_554,MSIST000013,017-208-01,UMF Amacuzac,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_555,MSIST000100,017-208-02,UMF Tlaquiltenango,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_556,MSIST000240,017-208-03,CAF Tlaltizapán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_557,MSIST000206,017-208-04,CAF Xoxocotla,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_558,MSIST000124,017-208-05,UMF Zacatepec,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,1,0,5
